,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,Neighborhood,OverallQual,OverallCond,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,SC_Abnorml,SC_AdjLand,SC_Alloca,SC_Family,SC_Normal,SC_Partial,SalePrice
1225,175,20,3,47.0,12416,2,2,2,2,1.0,1,4,4,4,21,6,5,6,1,5.0,1651,0,0,2,0,3,1,2,7,1,4.0,2,616,3,2,192,0,0,0,0,0,0,0,0,0,0,0,1,0,184000
1226,314,20,3,150.0,215245,2,2,3,2,1.0,3,4,4,4,21,7,5,5,1,5.0,2036,0,0,2,0,3,1,2,8,2,4.0,2,513,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,375000
1227,336,190,3,70.04995836802665,164660,1,2,4,2,1.5,3,4,4,0,21,5,6,6,1,5.0,1619,167,0,2,0,3,1,2,7,2,4.0,2,529,3,2,670,0,0,0,0,0,0,700,0,0,0,0,1,0,228950
1228,341,60,3,85.0,14191,2,1,2,2,1.0,1,4,4,4,21,8,5,6,1,5.0,993,915,0,2,1,4,1,3,9,0,4.0,2,431,3,2,135,0,0,0,0,0,0,0,0,0,0,0,1,0,202900
1229,430,20,3,130.0,11457,2,2,2,2,1.5,1,4,4,4,21,6,5,6,1,5.0,1412,0,0,2,0,3,1,3,6,1,4.0,2,576,3,2,0,0,169,0,0,0,0,0,0,0,0,0,1,0,175000
1230,453,60,3,70.04995836802665,9303,2,2,2,2,1.5,1,4,4,4,21,6,5,6,1,5.0,888,868,0,2,1,3,1,2,7,0,4.0,2,422,3,2,144,122,0,0,0,0,0,0,0,0,0,0,1,0,204000
1231,531,80,3,85.0,10200,2,1,2,2,1.0,1,4,4,4,21,6,5,6,1,5.0,1509,0,0,2,0,3,1,3,5,1,4.0,2,600,3,2,224,0,0,0,0,0,0,0,1,0,0,0,0,0,175000
1232,541,20,3,85.0,14601,2,1,2,2,1.0,1,4,4,4,21,9,5,6,1,5.0,1838,0,0,2,0,2,1,4,8,1,4.0,3,765,3,2,270,68,0,0,0,0,0,0,0,0,0,0,1,0,315000
1233,573,60,3,83.0,13159,2,2,4,2,1.5,1,4,4,4,21,7,5,6,1,5.0,846,846,0,2,1,3,1,3,6,0,4.0,2,650,3,2,208,114,0,0,0,0,0,0,0,0,0,0,0,1,224500
1234,586,20,3,88.0,11443,2,1,2,2,1.0,1,4,4,4,21,8,5,6,1,5.0,2028,0,0,2,0,2,1,3,7,2,4.0,3,880,3,2,326,66,0,0,0,0,0,0,0,0,0,0,0,1,369900
1235,620,60,3,85.0,12244,2,1,2,2,1.0,1,4,4,4,21,8,5,6,1,5.0,1482,780,0,2,1,4,1,3,10,2,4.0,3,749,3,2,168,0,0,0,0,0,0,0,0,0,0,0,1,0,305000
1236,693,60,3,42.0,26178,2,2,2,2,1.0,2,4,4,4,21,7,5,6,1,5.0,1238,1281,0,2,1,4,1,3,9,2,4.0,2,628,3,2,320,27,0,0,0,0,0,0,0,0,0,0,1,0,335000
1237,696,20,3,54.0,13811,2,2,2,2,1.0,1,4,4,4,21,6,6,6,1,5.0,1137,0,0,2,0,2,1,3,5,1,4.0,2,551,3,2,125,0,0,0,0,0,0,0,0,0,0,0,1,0,176000
1238,701,20,3,85.0,14331,2,1,2,2,1.0,1,4,4,4,21,8,5,6,1,5.0,1800,0,0,2,0,3,1,3,7,1,4.0,3,765,3,2,270,78,0,0,0,0,0,0,0,0,0,0,1,0,312500
1239,732,80,3,73.0,9590,2,2,2,2,1.5,1,4,4,4,21,7,5,6,1,5.0,1146,0,0,2,0,3,1,3,6,1,4.0,2,438,3,2,160,22,0,0,0,0,0,0,0,0,0,0,1,0,187500
1240,867,20,3,67.0,10656,2,2,4,2,1.0,1,4,4,4,21,8,5,6,1,5.0,1646,0,0,2,0,3,1,3,6,1,4.0,3,870,3,2,192,80,0,0,0,0,0,0,0,0,0,0,0,1,248900
1241,882,50,3,44.0,13758,2,2,2,2,3.0,1,4,4,4,21,7,5,6,1,5.0,1187,530,0,2,1,3,1,3,7,1,4.0,2,400,3,2,168,36,0,0,0,0,0,0,0,0,0,0,1,0,187500
1242,931,20,3,73.0,8925,2,2,4,2,1.0,1,4,4,4,21,8,5,6,1,5.0,1466,0,0,2,0,3,1,3,7,0,4.0,3,610,3,2,100,18,0,0,0,0,0,0,0,0,0,0,1,0,201000
1243,945,20,3,70.04995836802665,14375,2,2,2,1,3.0,1,4,4,4,21,6,6,6,1,4.0,1344,0,1,1,0,3,1,3,7,1,2.0,2,525,3,2,0,118,0,0,233,0,0,0,1,0,0,0,0,0,137500
1244,948,20,3,85.0,14536,2,1,2,2,1.0,1,4,4,4,21,8,5,6,1,5.0,1629,0,0,2,0,3,1,3,9,1,4.0,3,808,3,2,0,252,0,0,0,0,0,0,0,0,0,0,1,0,270000
1245,965,60,3,80.0,11316,2,1,2,2,1.5,1,4,4,4,21,7,5,6,1,5.0,824,1070,0,2,1,4,1,3,8,1,5.0,2,510,3,2,0,40,0,0,0,0,0,0,0,0,0,0,1,0,214900
1246,1025,20,3,70.04995836802665,15498,2,2,2,2,1.5,1,4,4,4,21,8,6,6,1,5.0,2898,0,0,2,0,2,1,3,10,1,4.0,2,665,3,2,0,72,174,0,0,0,0,0,1,0,0,0,0,0,287000
1247,1028,20,3,71.0,9520,2,2,4,2,1.0,1,4,4,4,21,8,5,6,1,5.0,1646,0,0,2,0,3,1,3,7,1,4.0,3,800,3,2,192,44,0,0,0,0,0,0,0,0,0,0,0,1,293077
1248,1037,20,3,89.0,12898,2,2,4,2,1.0,1,4,4,4,21,9,5,6,1,5.0,1620,0,0,2,0,2,1,4,6,1,4.0,3,912,3,2,228,0,0,0,0,0,0,0,0,0,0,0,1,0,315500
1249,1181,60,3,70.04995836802665,11170,2,3,2,2,1.5,1,4,4,4,21,7,5,6,1,5.0,1298,1216,0,2,1,4,1,2,8,0,4.0,2,693,3,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,250000
1250,1185,20,3,50.0,35133,1,1,2,2,1.0,2,4,4,4,21,5,4,6,1,5.0,1572,0,0,1,1,3,1,2,5,2,6.0,3,995,3,2,0,263,0,0,263,0,0,0,0,0,0,0,1,0,186700
1251,1240,20,3,64.0,9037,2,2,4,2,1.0,1,4,4,4,21,8,5,6,1,5.0,1484,0,0,2,0,2,1,4,6,1,4.0,2,472,3,2,120,33,0,0,0,0,0,0,0,0,0,0,1,0,265900
1252,1268,20,3,89.0,13214,2,2,4,2,1.0,1,4,4,4,21,9,5,6,1,5.0,2018,0,0,2,0,3,1,4,10,1,4.0,3,746,3,2,144,76,0,0,0,0,0,0,0,0,0,0,1,0,378500
1253,1282,20,3,50.0,8049,2,2,2,2,3.0,1,4,4,4,21,7,5,6,1,5.0,1339,0,0,2,0,2,1,2,6,1,4.0,2,484,4,2,0,58,0,0,90,0,0,0,0,0,0,0,1,0,180000
1254,1348,20,3,93.0,15306,2,2,4,2,1.5,1,4,4,4,21,8,5,6,1,5.0,1776,0,0,2,0,3,1,3,7,1,4.0,3,712,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,283463
1255,1376,20,3,89.0,10991,2,2,4,2,1.0,1,4,4,4,21,8,5,6,1,5.0,1571,0,0,2,0,3,1,3,7,1,4.0,3,722,3,2,100,36,0,0,0,0,0,0,0,0,0,0,0,1,239000
1256,1380,80,3,73.0,9735,2,1,2,2,1.0,1,4,4,4,21,5,5,6,1,0.0,754,640,0,2,1,3,1,3,7,0,5.0,2,400,3,2,100,0,0,0,0,0,0,0,0,0,0,0,1,0,167500
1257,1396,60,3,88.0,12665,2,2,2,2,1.0,1,4,4,4,21,8,5,6,1,5.0,1133,1349,0,2,1,4,1,3,9,1,5.0,3,642,3,2,144,39,0,0,0,0,0,0,0,0,0,0,1,0,281213
1258,1397,20,3,70.04995836802665,57200,2,2,1,2,1.0,3,4,4,4,21,5,5,6,1,5.0,1687,0,0,1,0,3,1,2,7,2,3.0,2,572,3,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,160000
1259,51,60,3,70.04995836802665,13869,2,3,2,2,1.5,1,4,4,4,14,6,6,6,1,5.0,794,676,1,2,0,3,1,2,6,0,4.0,2,388,3,2,0,75,0,0,0,0,0,0,0,0,0,0,1,0,177000
1260,73,60,3,74.0,10141,2,2,2,2,1.5,1,4,4,4,14,7,5,6,1,5.0,885,833,0,2,1,3,1,2,7,1,4.0,2,427,3,2,0,94,0,0,291,0,0,0,0,0,0,0,1,0,185000
1261,85,80,3,70.04995836802665,8530,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,804,670,0,2,1,3,1,2,7,1,5.0,2,400,3,2,120,72,0,0,0,0,0,700,0,0,0,0,1,0,168500
1262,87,60,3,122.0,11911,2,3,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,684,876,0,2,1,3,1,3,6,1,5.0,2,400,3,2,100,38,0,0,0,0,0,0,0,0,0,0,1,0,174000
1263,96,60,3,70.04995836802665,9765,2,3,2,2,1.5,1,4,4,4,14,6,8,6,1,5.0,680,790,0,2,1,3,1,2,6,1,5.0,2,420,3,2,232,63,0,0,0,0,0,480,0,0,0,0,1,0,185000
1264,112,80,3,70.04995836802665,7750,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,774,656,0,2,1,3,1,2,7,1,5.0,2,400,3,2,180,0,0,0,0,0,0,0,0,0,0,0,1,0,180000
1265,132,60,3,70.04995836802665,12224,2,2,2,2,1.5,1,4,4,4,14,6,5,6,1,5.0,1022,1032,0,2,1,3,1,3,7,1,5.0,2,390,3,2,24,48,0,0,0,0,0,0,0,0,0,0,1,0,244000
1266,148,60,3,70.04995836802665,9505,2,2,2,2,3.0,1,4,4,4,14,7,5,6,1,5.0,884,1151,0,2,1,3,1,3,8,1,5.0,2,434,3,2,144,48,0,0,0,0,0,0,0,0,0,0,1,0,222500
1267,160,60,3,134.0,19378,2,2,4,2,1.5,1,4,4,4,14,7,5,6,1,5.0,1392,1070,0,2,1,4,1,3,9,1,4.0,2,576,3,2,239,132,0,168,0,0,0,0,0,0,0,0,0,1,320000
1268,169,60,3,62.0,8244,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,840,880,0,2,1,3,1,3,7,1,4.0,2,440,3,2,100,48,0,0,0,0,0,0,0,0,0,0,1,0,183500
1269,206,20,3,99.0,11851,2,1,2,2,1.5,1,4,4,4,14,7,5,6,1,5.0,1442,0,0,2,0,3,1,2,5,0,4.0,2,500,3,2,0,34,0,508,0,0,0,0,0,0,0,0,1,0,180500
1270,222,60,3,70.04995836802665,8068,2,2,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,1010,1257,0,2,1,4,1,3,8,1,5.0,2,390,3,2,120,46,0,0,0,0,0,0,0,0,0,0,1,0,200000
1271,235,60,3,70.04995836802665,7851,2,1,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,860,1100,0,2,1,4,1,3,8,2,5.0,2,440,3,2,288,48,0,0,0,0,0,0,0,0,0,0,1,0,216500
1272,256,60,3,66.0,8738,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,1005,1286,0,2,1,4,1,3,8,1,5.0,2,429,3,2,192,0,0,0,0,0,0,0,0,0,0,0,1,0,230000
1273,267,60,3,70.0,11207,2,2,4,2,1.0,1,4,4,4,14,6,5,6,1,5.0,802,709,0,2,1,3,1,2,8,1,4.0,2,413,3,2,95,75,0,0,0,0,0,0,0,0,0,0,1,0,185000
1274,278,20,3,140.0,19138,2,1,2,2,1.5,1,4,4,4,14,4,5,6,1,5.0,864,0,0,1,0,2,1,2,4,0,3.0,2,400,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,141000
1275,311,60,3,70.04995836802665,7685,2,2,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,697,804,0,2,1,3,1,3,6,1,4.0,2,420,3,2,190,63,0,0,0,0,0,0,0,0,0,0,1,0,165600
1276,316,60,3,71.0,7795,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,716,716,0,2,1,3,1,3,6,1,4.0,2,432,3,2,100,51,0,0,0,0,0,0,0,0,0,0,1,0,188500
1277,335,60,3,59.0,9042,2,2,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,943,695,0,2,1,3,1,2,7,2,4.0,2,472,3,2,100,38,0,0,0,0,0,0,0,0,0,0,1,0,192000
1278,357,20,3,70.04995836802665,9248,2,2,2,2,1.0,1,4,4,4,14,6,6,6,1,5.0,1167,0,0,2,0,3,1,3,6,0,4.0,2,400,3,2,120,26,0,0,0,0,0,0,0,0,0,0,1,0,173000
1279,371,60,3,70.04995836802665,8121,2,2,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,953,711,0,2,1,3,1,2,7,1,4.0,2,460,3,2,100,40,0,0,0,0,0,0,0,0,0,0,1,0,172400
1280,380,60,3,60.0,8123,2,2,2,2,1.0,1,3,4,4,14,6,5,6,1,5.0,1007,793,0,2,1,3,1,2,7,1,4.0,2,463,3,2,100,63,0,0,0,0,0,0,0,0,0,0,1,0,179000
1281,405,60,3,70.04995836802665,10364,2,2,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,806,766,0,2,1,3,1,2,7,1,5.0,2,373,3,2,0,40,0,0,0,0,0,0,0,0,0,0,1,0,168000
1282,412,190,3,100.0,34650,2,1,1,2,1.0,1,4,4,0,14,5,5,6,0,5.0,1056,0,0,1,0,3,1,2,5,0,4.0,2,572,3,2,264,0,0,0,0,0,0,0,0,0,0,0,1,0,145000
1283,416,20,3,73.0,8899,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,1340,0,0,2,0,3,1,3,6,0,4.0,2,396,3,2,100,30,0,0,0,0,0,0,0,0,0,0,0,1,181134
1284,434,60,3,100.0,10839,2,2,2,2,1.5,1,4,4,4,14,6,5,6,1,5.0,926,678,0,2,1,3,1,2,7,1,4.0,2,470,3,2,0,36,0,0,0,0,0,0,0,0,0,0,1,0,181000
1285,448,60,3,70.04995836802665,11214,2,2,2,2,1.5,1,4,4,4,14,7,5,6,1,5.0,956,930,0,2,1,4,1,3,10,1,4.0,2,431,3,2,89,0,0,0,0,0,0,0,0,0,0,0,1,0,199900
1286,493,60,3,105.0,15578,2,2,2,2,1.5,1,4,4,4,14,6,5,6,1,5.0,728,728,0,2,1,3,1,2,8,0,4.0,2,429,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172785
1287,535,60,3,74.0,9056,2,2,2,2,1.0,1,4,4,4,14,8,5,6,1,5.0,707,707,0,2,1,3,1,3,6,1,4.0,2,403,3,2,100,35,0,0,0,0,0,0,0,0,0,0,1,0,178000
1288,545,60,3,58.0,17104,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,664,832,0,2,1,3,1,3,7,1,4.0,2,426,3,2,100,24,0,0,0,0,0,0,0,0,0,0,0,1,179665
1289,559,60,3,57.0,21872,2,3,4,2,1.0,1,4,4,4,14,7,5,6,1,5.0,729,717,1,2,1,3,1,2,6,1,4.0,2,406,3,2,264,22,0,0,0,0,0,0,0,0,0,0,1,0,175000
1290,574,80,3,76.0,9967,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,774,656,0,2,1,3,1,2,8,1,5.0,2,400,3,2,100,0,0,0,0,0,0,0,0,0,0,0,1,0,170000
1291,617,60,3,70.04995836802665,7861,2,2,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,807,702,0,2,1,3,1,3,7,1,4.0,2,393,3,2,100,75,0,0,0,0,0,0,0,0,0,0,1,0,183200
1292,666,60,3,106.0,11194,2,2,2,2,1.5,1,4,4,4,14,8,5,6,1,5.0,1454,482,0,2,1,3,1,3,7,1,4.0,2,504,3,2,188,124,0,0,0,0,0,0,0,0,0,0,1,0,230500
1293,709,60,3,65.0,9018,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,728,728,0,2,1,3,1,3,8,1,4.0,2,400,3,2,100,24,0,0,0,0,0,0,0,0,0,0,0,1,179540
1294,738,60,3,72.0,10463,2,2,4,2,3.0,1,4,4,4,14,8,5,6,1,5.0,901,900,0,2,1,3,1,3,8,1,4.0,3,800,3,2,0,116,0,0,0,0,0,0,0,0,0,0,1,0,239900
1295,747,60,3,70.04995836802665,8795,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,980,1276,0,2,1,4,1,3,8,1,5.0,2,554,3,2,224,54,0,0,0,0,0,0,0,0,0,0,1,0,236000
1296,752,60,3,70.04995836802665,7750,2,1,2,2,1.0,1,3,4,4,14,7,5,6,1,5.0,660,660,0,2,1,3,1,3,6,0,4.0,2,400,3,2,0,48,0,0,0,0,0,0,0,0,0,0,1,0,162000
1297,781,20,3,63.0,7875,2,1,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,1253,0,0,2,0,3,1,2,6,1,4.0,2,402,3,2,220,21,0,0,0,0,0,0,0,0,0,0,1,0,176000
1298,795,60,3,70.04995836802665,10832,2,2,2,2,1.5,1,4,4,4,14,7,5,6,1,5.0,1086,809,0,2,1,3,1,3,7,1,4.0,2,409,3,2,143,46,0,0,0,0,0,500,0,0,0,0,1,0,194500
1299,823,60,3,70.04995836802665,12394,2,2,2,2,1.5,1,4,4,4,14,7,5,6,1,5.0,847,886,0,2,1,3,1,3,7,1,5.0,2,433,3,2,100,48,0,0,0,0,0,0,0,0,0,1,0,0,225000
1300,858,60,3,65.0,8125,2,1,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,702,779,0,2,1,3,1,2,6,1,4.0,2,343,3,2,0,36,0,0,0,0,0,0,0,0,0,0,1,0,174000
1301,869,60,3,70.04995836802665,14762,2,3,2,2,1.5,1,2,4,4,14,5,6,6,1,5.0,1547,720,0,2,0,2,1,2,7,1,4.0,2,672,3,1,120,144,0,0,0,0,0,0,0,0,0,0,1,0,169000
1302,883,60,3,70.04995836802665,9636,2,2,2,2,1.5,1,4,4,4,14,6,5,6,1,5.0,808,785,0,2,1,3,1,2,7,1,5.0,2,389,3,2,342,40,0,0,0,0,3,0,0,0,0,0,1,0,178000
1303,903,60,3,63.0,7875,2,1,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,807,702,0,2,1,3,1,3,8,1,4.0,2,393,3,2,0,75,0,0,0,0,0,0,0,0,0,0,1,0,180000
1304,904,20,3,50.0,14859,2,2,4,2,3.0,1,4,4,4,14,7,5,6,1,5.0,1670,0,0,2,0,3,1,3,7,1,4.0,3,690,3,2,144,60,0,0,0,0,0,0,0,0,0,0,0,1,240000
1305,910,60,3,149.0,12589,2,3,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,742,742,0,2,1,3,1,3,8,1,4.0,2,390,3,2,36,24,0,0,0,0,0,0,0,0,0,0,1,0,174000
1306,923,20,3,65.0,10237,2,1,2,2,1.0,1,3,4,4,14,6,5,6,1,5.0,1316,0,0,2,0,3,1,3,6,1,4.0,2,397,3,2,100,0,0,23,0,0,0,0,0,0,0,0,0,1,169990
1307,930,60,3,70.04995836802665,13006,2,2,2,2,1.5,1,4,4,4,14,7,5,6,1,5.0,993,1243,0,2,1,4,1,3,8,1,5.0,2,642,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,222000
1308,942,60,3,70.04995836802665,8755,2,2,2,2,1.0,1,6,4,4,14,7,5,6,1,5.0,1022,1038,0,2,1,3,1,3,8,1,5.0,2,390,3,2,0,0,0,168,0,0,4,0,0,0,0,0,1,0,214000
1309,966,60,3,65.0,10237,2,1,2,2,1.0,1,3,4,4,14,6,5,6,1,5.0,783,701,0,2,1,3,1,3,8,1,4.0,2,393,3,2,0,72,0,0,0,0,0,0,0,0,0,0,0,1,178900
1310,1019,80,3,70.04995836802665,10784,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,802,670,0,2,1,3,1,3,7,1,4.0,2,402,3,2,164,0,0,0,0,0,0,0,0,0,0,0,1,0,160000
1311,1051,20,3,73.0,8993,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,1302,0,0,2,0,3,1,3,6,0,4.0,2,436,3,2,0,22,0,0,0,0,0,0,0,0,0,0,0,1,176485
1312,1067,60,3,59.0,7837,2,2,2,2,1.0,1,4,4,4,14,6,7,6,1,5.0,799,772,0,2,1,3,1,2,7,1,4.0,2,380,3,2,0,40,0,0,0,0,0,0,0,0,0,0,1,0,178000
1313,1085,60,3,70.04995836802665,13031,2,3,2,2,1.5,1,4,4,4,14,6,5,6,1,5.0,691,807,0,2,1,3,1,2,6,1,4.0,2,409,3,2,315,44,0,0,0,0,0,0,0,0,0,0,1,0,187500
1314,1108,60,3,168.0,23257,2,2,4,2,3.0,1,4,4,4,14,7,5,6,1,5.0,887,1134,0,2,1,3,1,3,9,1,5.0,2,422,3,2,0,100,0,0,0,0,0,0,0,0,0,0,0,1,274725
1315,1109,60,3,70.04995836802665,8063,2,1,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,948,742,0,2,1,3,1,2,7,1,4.0,2,463,3,2,100,48,0,0,0,0,0,0,1,0,0,0,0,0,181000
1316,1111,60,3,70.04995836802665,8000,2,1,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,773,885,0,2,1,3,1,2,8,1,4.0,2,431,3,2,224,84,0,0,0,0,0,0,0,0,0,0,1,0,188000
1317,1117,80,3,70.04995836802665,7750,2,1,2,2,1.0,1,4,4,4,14,8,5,6,1,5.0,779,640,0,2,1,3,1,3,7,1,5.0,2,527,3,2,120,0,0,0,0,0,0,0,0,0,0,0,1,0,184100
1318,1125,80,3,70.04995836802665,9125,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,812,670,0,2,1,3,1,3,7,1,4.0,2,392,3,2,100,25,0,0,0,0,0,0,0,0,0,0,1,0,163900
1319,1128,20,3,182.0,14572,2,2,2,2,1.5,1,4,4,4,14,7,5,6,1,5.0,1530,0,0,2,0,3,1,3,7,1,4.0,3,630,3,2,144,36,0,0,0,0,0,0,0,0,0,1,0,0,259000
1320,1129,60,3,59.0,11796,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,847,1112,0,2,1,4,1,3,8,1,5.0,2,434,3,2,100,48,0,0,0,0,0,0,0,0,0,0,1,0,215000
1321,1135,60,3,57.0,8773,2,2,4,2,1.0,1,4,4,4,14,6,5,6,1,5.0,916,684,0,2,1,3,1,2,7,1,4.0,2,460,3,2,100,38,0,0,0,0,0,0,0,0,0,0,1,0,169000
1322,1168,60,3,58.0,10852,2,2,2,2,1.0,1,3,4,4,14,6,5,6,1,5.0,959,712,0,2,1,3,1,2,7,1,4.0,2,472,3,2,0,38,0,0,0,0,0,0,0,0,0,0,1,0,173000
1323,1190,60,3,60.0,7500,2,1,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,1028,776,0,2,1,3,1,3,7,1,4.0,2,442,3,2,140,60,0,0,0,0,0,0,0,0,0,0,1,0,189000
1324,1196,60,3,51.0,8029,2,2,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,728,728,0,2,1,3,1,3,8,0,4.0,2,400,3,2,100,24,0,0,0,0,0,0,0,0,0,0,1,0,176000
1325,1197,60,3,58.0,14054,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,879,984,0,2,1,4,1,3,9,1,5.0,3,660,3,2,100,17,0,0,0,0,0,0,0,0,0,0,0,1,219210
1326,1212,50,3,152.0,12134,2,2,1,2,1.0,2,4,4,4,14,8,7,6,1,5.0,1080,672,0,2,0,4,1,2,8,0,2.0,2,492,3,2,325,12,0,0,0,0,0,0,0,0,0,0,1,0,164000
1327,1225,60,3,60.0,15384,2,2,2,2,1.0,1,3,4,4,14,7,5,6,1,5.0,788,702,0,2,1,3,1,3,8,1,4.0,2,388,3,2,100,75,0,0,0,0,0,0,0,0,0,0,1,0,184000
1328,1259,80,3,59.0,9587,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,1166,0,0,2,0,2,1,3,5,0,4.0,2,400,3,2,212,0,0,0,0,0,0,0,0,0,0,0,1,0,190000
1329,1261,60,3,70.04995836802665,24682,2,2,2,2,3.0,1,3,4,4,14,6,5,6,1,5.0,892,783,0,2,1,3,1,2,7,1,5.0,2,502,3,2,0,103,0,0,0,0,0,0,0,0,0,0,1,0,181000
1330,1301,60,3,70.04995836802665,10762,2,2,2,2,3.0,1,4,4,4,14,7,5,6,1,5.0,1005,978,0,2,1,3,1,3,9,1,4.0,2,490,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,225000
1331,1330,60,3,63.0,9084,2,2,2,2,1.0,1,4,4,4,14,7,5,6,1,5.0,955,677,0,2,1,3,1,2,8,1,4.0,2,462,3,2,0,28,0,0,0,0,0,0,0,0,0,0,1,0,176500
1332,1364,60,3,73.0,8499,2,2,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,616,796,0,2,1,3,1,3,6,1,5.0,2,432,3,2,0,36,0,0,0,0,0,0,0,0,0,0,0,1,156932
1333,1389,20,3,42.0,14892,2,2,4,2,3.0,1,4,4,4,14,9,5,6,1,5.0,1746,0,0,2,0,3,1,4,7,2,4.0,3,758,3,2,201,39,0,0,0,0,0,0,0,0,0,0,1,0,377500
1334,1402,60,3,62.0,7415,2,2,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,864,729,0,2,1,3,1,2,8,1,4.0,2,398,3,2,100,75,0,0,0,0,0,0,0,0,0,0,1,0,193000
1335,1431,60,3,60.0,21930,2,2,2,2,1.0,1,3,4,4,14,5,5,6,1,5.0,734,1104,0,2,1,4,1,2,7,1,5.0,2,372,3,2,100,40,0,0,0,0,0,0,0,0,0,0,1,0,192140
1336,1434,60,3,93.0,10261,2,2,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,962,830,0,2,1,3,1,2,8,1,4.0,2,451,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,186500
1337,1456,60,3,62.0,7917,2,1,2,2,1.0,1,4,4,4,14,6,5,6,1,5.0,953,694,0,2,1,3,1,2,7,1,4.0,2,460,3,2,0,40,0,0,0,0,0,0,0,0,0,0,1,0,175000
1338,59,60,3,66.0,13682,2,3,4,2,3.0,1,4,4,4,22,10,5,6,1,5.0,1426,1519,0,3,1,3,1,3,10,1,5.0,3,641,3,2,192,0,37,0,0,0,0,0,0,0,0,0,0,1,438780
1339,173,160,3,44.0,5306,2,2,2,2,1.0,1,4,4,3,22,7,7,6,1,5.0,1064,703,0,2,0,2,1,3,5,1,4.0,2,504,3,2,441,35,0,0,0,0,0,0,0,0,0,0,1,0,239000
1340,179,20,3,63.0,17423,2,2,2,2,3.0,1,4,4,4,22,9,5,6,1,5.0,2234,0,0,2,0,1,1,4,9,1,4.0,3,1166,3,2,0,60,0,0,0,0,0,0,0,0,0,0,0,1,501837
1341,190,120,3,41.0,4923,2,1,2,2,1.0,1,4,4,3,22,8,5,6,1,5.0,1593,0,0,1,1,0,1,4,5,1,4.0,2,682,3,2,0,120,0,0,224,0,0,0,0,0,0,0,1,0,286000
1342,337,20,3,86.0,14157,2,2,4,2,1.5,1,4,4,4,22,9,5,6,1,5.0,1922,0,0,2,0,3,1,3,8,1,4.0,3,676,3,2,178,51,0,0,0,0,0,0,0,0,0,0,1,0,377426
